source,source_record_id,source_address,external_id,distance_m,operator_match,address_similarity,name_similarity,postcode_conflict,eligible,match_method,external_title,external_address,external_operator,external_source_url
ocm,ev_00783,"9-49 Chapel Rd, Bankstown NSW 2200",308738,193.21,False,0.5,0.0,False,False,,Tesla Supercharger Bankstown,"Chapel Road, Bankstown",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/308738
ocm,ev_00785,"96 Mackay Ave, Yoogali, 2680",306014,73.21,True,0.286,0.0,False,False,,Owen Toyota,"Owen Drive, Yoogali, 2680",Chargefox,https://openchargemap.org/site/poi/details/306014
ocm,ev_00801,"Anderson St, Sydney, 2067",266872,298.47,False,0.125,0.0,False,False,,Chatswood Chase Chargefox,"345 Victoria Avenue, Chatswood, 2067",Chargefox,https://openchargemap.org/site/poi/details/266872
ocm,ev_00805,"B640 Princes Hwy, Berry, 2535",128374,46.05,True,0.8,0.0,False,True,nearby_identity,Berry Supercharger,"B640 Princes Highway, Berry",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/128374
ocm,ev_00811,"Berowra Railway Station, Pacific Highway, Berowra, New South Wales 2081, Australia",272620,355.63,False,0.222,0.0,False,False,,Berowra Tennis Centre,"6 Boundary Street, Berowra, 2081",Chargefox,https://openchargemap.org/site/poi/details/272620
ocm,ev_00815,"Bryant Dr, Central Coast, 2259",128371,127.25,True,0.25,0.0,False,False,,Central Coast Supercharger [Tesla],"Bryant Drive & Wyong Road, Tuggerah",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/128371
ocm,ev_00817,"Bunnerong Rd, Sydney, 2036",272619,86.94,True,0.5,0.0,False,True,nearby_identity,The Heffron Centre,"439 Bunnerong Road, Chifley, 2036",Chargefox,https://openchargemap.org/site/poi/details/272619
ocm,ev_00821,"Car Park behind the Civic Centre, Orange, 2800",191954,1.91,True,0.333,0.0,False,True,nearby_identity,Orange Civic Theatre,"Orange Civic Theatre, Orange, 2800",NRMA,https://openchargemap.org/site/poi/details/191954
ocm,ev_00822,"Car park, 51 Evans St (Victoria Park), Inverell, NSW 2360, Australia",190500,57.26,True,0.091,0.0,False,False,,Cross Street Carpark [NRMA],"8 Cross Street, Wagga Wagga, NSW",NRMA,https://openchargemap.org/site/poi/details/190500
ocm,ev_00823,"Car park, Little Hoskins St, Temora, NSW 2666",480135,48.06,True,0.091,0.0,False,False,,NRMA EV Charger Walcha,"10W Apsley Street, Walcha, 2354",NRMA,https://openchargemap.org/site/poi/details/480135
ocm,ev_00825,"Castlereagh Rd, Sydney, 2750",274056,5.86,True,0.125,0.0,False,True,nearby_identity,Ampol Foodary Penrith,"153 Coreen Ave, Penrith, 2750",Ampol AmpCharge,https://openchargemap.org/site/poi/details/274056
ocm,ev_00826,"Central Ave 2, Sydney, 2015",272614,30.54,False,0.667,0.0,False,False,nearby_identity,Mirvac South Eveleigh,"2 Central Avenue, Eveleigh, 2015",Chargefox,https://openchargemap.org/site/poi/details/272614
ocm,ev_00834,"Cnr Herring & Waterloo Rd, North Ryde NSW 2113",150032,109.24,False,0.111,0.0,False,False,,Macquarie Supercharger,"Macquarie Supercharger, 2113",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/150032
ocm,ev_00834,"Cnr Herring & Waterloo Rd, North Ryde NSW 2113",272627,172.63,True,1.0,0.0,False,False,,Macquarie Centre,"Cnr Herring Rd & Waterloo Rd, North Ryde, 2113",Evie,https://openchargemap.org/site/poi/details/272627
ocm,ev_00835,"Cnr Herring Rd & Waterloo Rd, Sydney, 2113",272627,48.6,False,0.625,0.0,False,False,nearby_identity,Macquarie Centre,"Cnr Herring Rd & Waterloo Rd, North Ryde, 2113",Evie,https://openchargemap.org/site/poi/details/272627
ocm,ev_00835,"Cnr Herring Rd & Waterloo Rd, Sydney, 2113",150032,183.81,True,0.125,0.0,False,False,,Macquarie Supercharger,"Macquarie Supercharger, 2113",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/150032
ocm,ev_00839,"Corner of Snowy River Avenue and Kalkite St, Jindabyne, 2627",190861,6.24,True,0.455,0.0,False,True,nearby_identity,Snowy River Ave Car Park,"3 Snowy River Ave, Jindabyne, 2627",NRMA,https://openchargemap.org/site/poi/details/190861
ocm,ev_00843,"Dalton St, Parkes, 2870",191956,23.08,True,0.6,0.0,False,True,nearby_identity,NRMA Parkes,"Bogan Street, Parkes, 2870",NRMA,https://openchargemap.org/site/poi/details/191956
ocm,ev_00850,"Dorhauer Ln, Sydney, 2025",272689,5.47,True,0.333,0.0,False,True,nearby_identity,Dorhauer Lane,"Dorhauer Lane, Woollahra, 2025",Evie,https://openchargemap.org/site/poi/details/272689
ocm,ev_00852,"Eskbank St, Lithgow, 2790",154488,425.75,True,0.4,0.0,False,False,,Lithgow Workmen's Club,"Tank St, Lithgow",NRMA,https://openchargemap.org/site/poi/details/154488
ocm,ev_00853,"f 419 Hinterland Wy, Knockrow, 2479",79243,0.09,True,0.571,0.0,False,True,nearby_identity,Knockrow Supercharger,"419 Hinterland Way, Knockrow, 2479",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/79243
ocm,ev_00861,"Gipps St, Bega, 2550",191183,52.86,True,0.429,0.0,False,False,,NRMA Bega,"Church Street Carpark, 81 Gipps Street, Bega",NRMA,https://openchargemap.org/site/poi/details/191183
ocm,ev_00867,"Harbour Boulevard, Shell Cove, 2529",171647,36.61,True,0.286,0.0,False,False,,Woolworths Shell Cove,"Harbour Boulevarde, Shellharbour, 2529",Chargefox,https://openchargemap.org/site/poi/details/171647
ocm,ev_00868,"Hassall St, Sydney, 2142",273428,76.2,True,0.6,0.0,False,True,nearby_identity,bp pulse Rosehill,"Hassall Street, Rosehill, 2142",BP Pulse (AU),https://openchargemap.org/site/poi/details/273428
ocm,ev_00869,"Hassall Street & James Rouse Drive, Sydney, 2142",273428,85.48,True,0.375,0.0,False,False,,bp pulse Rosehill,"Hassall Street, Rosehill, 2142",BP Pulse (AU),https://openchargemap.org/site/poi/details/273428
ocm,ev_00879,"Innovation Way, Wollongong, 2500",131610,5.91,True,0.667,0.0,False,True,nearby_identity,Innovation Campus - University of Wollongong,"Off Innovation Way, North Wollongong, 2500",Chargefox,https://openchargemap.org/site/poi/details/131610
ocm,ev_00884,"Kable Ave, Tamworth, 2340",312659,256.27,False,0.333,0.0,False,False,,Evie 300kW Charger,"Cooper Lane, Tamworth, 2340",Evie,https://openchargemap.org/site/poi/details/312659
ocm,ev_00887,"Kintore Headframe Car Park, 51 Bromide St, Broken Hill, NSW 2880, Australia",190678,56.88,True,0.067,0.0,False,False,,Wilcannia [NRMA],"1-7 Ross St, Wilcannia, 2836",NRMA,https://openchargemap.org/site/poi/details/190678
ocm,ev_00910,"Mortimer St, Mudgee, 2850",191957,7.47,True,0.6,0.0,False,True,nearby_identity,NRMA Mudgee,"Perry Street, Mudgee, 2850",NRMA,https://openchargemap.org/site/poi/details/191957
ocm,ev_00910,"Mortimer St, Mudgee, 2850",274144,481.69,True,0.5,0.0,False,False,,NRMA Short Street Car Park,"47 Short Street, Mudgee, 2850",NRMA,https://openchargemap.org/site/poi/details/274144
ocm,ev_00915,"Murray Rose Ave, Sydney, 2127",191394,4.72,True,0.625,0.0,False,True,nearby_identity,NRMA Olympic Park,"9 Murray Rose Ave, Sydney Olympic Park, 2127",NRMA,https://openchargemap.org/site/poi/details/191394
ocm,ev_00927,"Pacific Hwy, Boambee, 2450",172852,15.5,True,0.667,0.0,False,True,nearby_identity,Coffs Harbour [Chargefox],"Pacific Highway, North Boambee Valley, 2450",Chargefox,https://openchargemap.org/site/poi/details/172852
ocm,ev_00932,"Pole Ln, Sydney, 2065",272632,418.85,True,0.125,0.0,False,False,,Civic Plaza 88 Christie,"88 Christie St, St Leonards, 2065",Evie,https://openchargemap.org/site/poi/details/272632
ocm,ev_00938,"Prospect St, Holbrook, 2644",190359,174.38,True,0.429,0.0,False,False,,Holbrook [NRMA],"Submarine Park, 7 Prospect Street, Holbrook",NRMA,https://openchargemap.org/site/poi/details/190359
ocm,ev_00943,"Riverside Dr, Jugiong, 2726",190358,30.2,True,0.6,0.0,False,True,nearby_identity,Jugiong [NRMA],"319 Riverside Drive, Jugiong",NRMA,https://openchargemap.org/site/poi/details/190358
ocm,ev_00946,"Rogan Ln, Young, 2594",191958,10.79,True,0.143,0.0,False,True,nearby_identity,NRMA Young,"88 Lovell Street, Young",NRMA,https://openchargemap.org/site/poi/details/191958
ocm,ev_00952,"Shire St, West Wyalong, 2671",190669,34.06,True,0.714,0.0,False,True,nearby_identity,West Wyalong [NRMA],"13-15 Shire St, West Wyalong NSW 2671, West Wyalong, 2671",NRMA,https://openchargemap.org/site/poi/details/190669
ocm,ev_00954,"Short St, Mudgee, 2850",274144,75.52,True,0.8,0.0,False,True,nearby_identity,NRMA Short Street Car Park,"47 Short Street, Mudgee, 2850",NRMA,https://openchargemap.org/site/poi/details/274144
ocm,ev_00954,"Short St, Mudgee, 2850",191957,449.49,True,0.6,0.0,False,False,,NRMA Mudgee,"Perry Street, Mudgee, 2850",NRMA,https://openchargemap.org/site/poi/details/191957
ocm,ev_00955,"Skillman's Lane, Coonamble, NSW 2829, Australia",190005,22.81,True,0.0,0.0,False,True,nearby_identity,Banjo Paterson Park [NRMA],"81 Meehan Street, Yass, 2582",NRMA,https://openchargemap.org/site/poi/details/190005
ocm,ev_00955,"Skillman's Lane, Coonamble, NSW 2829, Australia",296045,346.82,False,0.0,0.0,False,False,,Tesla Superchargers Yass,"Lead Street, Yass, 2582",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/296045
ocm,ev_00959,"Sommerlad Ln, Glen Innes, 2370",266499,0.55,True,0.667,0.0,False,True,nearby_identity,NRMA Glen Innes,"Sommerlad Lane, Glen Innes, 2370",NRMA,https://openchargemap.org/site/poi/details/266499
ocm,ev_00960,"Stuart St, Wagga Wagga, 2650",306016,18.58,True,0.5,0.0,False,True,nearby_identity,Middy's Wagga East,"Stuart Road, East Wagga Wagga, 2650",Everty,https://openchargemap.org/site/poi/details/306016
ocm,ev_00961,"Sunset Blvd, Soldiers Point, 2317",273225,10.75,True,1.0,0.0,False,True,nearby_identity,Soldiers Point Marina,"Sunset Blvd, Soldiers Point, 2317",Chargefox,https://openchargemap.org/site/poi/details/273225
ocm,ev_00970,"Vesper St, Batemans Bay, 2536",209950,100.19,True,0.833,0.0,False,True,nearby_identity,Batemans Bay Regional Arts Aquatic & Leisure Centre [NRMA],"12 Vesper Street, Batemans Bay, 2536",NRMA,https://openchargemap.org/site/poi/details/209950
ocm,ev_00970,"Vesper St, Batemans Bay, 2536",157566,181.9,True,0.375,0.0,False,False,,Batemans Bay Visitor Centre [NRMA],"2A Beach Road, Batemans Bay, 2536",NRMA,https://openchargemap.org/site/poi/details/157566
ocm,ev_00970,"Vesper St, Batemans Bay, 2536",190706,341.81,False,0.571,0.0,False,False,,Dan Murphy's,"51 Orient Street, Batemans Bay, 2536",Evie,https://openchargemap.org/site/poi/details/190706
ocm,ev_00974,"Walton Ln, Picton, 2571",161843,9.27,True,0.5,0.0,False,True,nearby_identity,Picton [NRMA],"5 Walton Lane, Picton, 2571",NRMA,https://openchargemap.org/site/poi/details/161843
ocm,ev_00977,"Wingewarra St, Dubbo, 2830",191955,15.76,True,0.75,0.0,False,True,nearby_identity,NRMA Dubbo,"Wingewarra Street, Dubbo",NRMA,https://openchargemap.org/site/poi/details/191955
ocm,ev_00977,"Wingewarra St, Dubbo, 2830",121546,65.23,False,0.8,0.0,False,False,nearby_identity,Dubbo Supercharger [Tesla],"76 Wingewarra Street, Dubbo, 2830",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/121546
ocm,ev_00980,"Wyong Rd, Central Coast, 2261",266767,17.42,True,0.3,0.0,False,True,nearby_identity,BP Pulse,"Cnr Mingara Dr & Wyong Rd, Tumbi Umbi, 2261",BP Pulse (AU),https://openchargemap.org/site/poi/details/266767
ocm,ev_01071,20-22 Camden Rd Campbelltown NSW 2560 Australia,266501,88.32,True,1.0,0.0,False,True,nearby_identity,Campbelltown Supercharger,"20-22 Camden Road, Campbelltown, 2560",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/266501
ocm,ev_01071,20-22 Camden Rd Campbelltown NSW 2560 Australia,299879,150.17,False,0.571,0.0,False,False,,Chargefox Charging Station,"38 Camden Rd, Campbelltown, 2560",Chargefox,https://openchargemap.org/site/poi/details/299879
ocm,ev_01084,"19 Princes Hwy, Figtree NSW 2525, Australia",171646,151.11,True,0.2,0.0,False,False,,Wollongong Supercharger,"Figtree Grove Shopping Centre, The Avenue, Figtree, 2525",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/171646
ocm,ev_01292,"173 Canterbury Road, Bankstown NSW 2200",308738,137.94,True,0.333,0.0,False,False,,Tesla Supercharger Bankstown,"Chapel Road, Bankstown",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/308738
ocm,ev_01292,"173 Canterbury Road, Bankstown NSW 2200",191160,177.65,False,0.25,0.0,False,False,,Bankstown [Evie],"9-49 Chapel Road, Bankstown",Evie,https://openchargemap.org/site/poi/details/191160
ocm,ev_01301,"179-183 Hume St, Goulburn NSW 2580",296038,39.3,False,0.429,0.0,False,False,,KFC Goulburn,"Lockyer Street, Goulburn, 2580",Chargefox,https://openchargemap.org/site/poi/details/296038
ocm,ev_01301,"179-183 Hume St, Goulburn NSW 2580",308265,130.43,True,0.286,0.0,False,False,,Tesla Supercharger Goulburn South,"Lockyer Street, Goulburn",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/308265
ocm,ev_01319,188 Fernleigh Rd Glenfield Park NSW 2650 Australia,300153,81.08,True,0.714,0.0,False,True,nearby_identity,Tesla Supercharger Wagga Wagga,"Fernleigh Road, Glenfield Park, Wagga Wagga, 2650",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/300153
ocm,ev_01337,2 Bridge Rd Griffith NSW 2680 Australia,306013,46.94,True,1.0,0.0,False,True,nearby_identity,Griffith Leagues Club Southside,"2 Bridge Road, Griffith, 2680",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/306013
ocm,ev_01352,2 Moonee Beach Rd Moonee Beach NSW 2450 Australia,311704,68.14,True,1.0,0.0,False,True,nearby_identity,Moonee Beach,"2 Moonee Beach Rd, Moonee Beach, 2450",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/311704
ocm,ev_01425,"260 Victoria Avenue, Chatswood, NSW 2067",266872,172.08,False,0.667,0.0,False,False,,Chatswood Chase Chargefox,"345 Victoria Avenue, Chatswood, 2067",Chargefox,https://openchargemap.org/site/poi/details/266872
ocm,ev_01512,"374 Peel St, Tamworth NSW 2340, Australia",312659,37.03,True,0.286,0.0,False,False,,Evie 300kW Charger,"Cooper Lane, Tamworth, 2340",Evie,https://openchargemap.org/site/poi/details/312659
ocm,ev_01555,"46 Wynter St, Taree NSW 2430, Australia",460625,227.02,True,0.667,0.0,False,False,,Tesla Supercharger Taree,"37 Wynter Street, Taree, 2430",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/460625
ocm,ev_01558,477 Coolac Rd Coolac NSW 2727 Australia,461335,54.35,True,1.0,0.0,False,True,nearby_identity,Tesla Supercharger Coolac,"477 Coolac Road, Coolac, 2727",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/461335
ocm,ev_01561,"481 Pacific Hwy, Wyoming NSW 2250, Australia",508148,24.2,True,0.8,0.0,False,True,nearby_identity,Pacific Highway,"Pacific Highway, Wyoming, 2250",BP Pulse (AU),https://openchargemap.org/site/poi/details/508148
ocm,ev_01627,618 Dean St Albury NSW 2640 Australia,300154,49.25,True,0.5,0.0,False,True,nearby_identity,Tesla Supercharger Albury,"Stanley Street, Albury, 2640",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/300154
ocm,ev_01640,"65 Hume St, Crows Nest NSW 2065, Australia",272632,455.87,True,0.222,0.0,False,False,,Civic Plaza 88 Christie,"88 Christie St, St Leonards, 2065",Evie,https://openchargemap.org/site/poi/details/272632
ocm,ev_01650,"68 Lead St, Yass NSW 2582, Australia",296045,25.08,True,0.8,0.0,False,True,nearby_identity,Tesla Superchargers Yass,"Lead Street, Yass, 2582",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/296045
ocm,ev_01650,"68 Lead St, Yass NSW 2582, Australia",307990,261.18,False,0.333,0.0,False,False,,Woolworths Yass,"Comur Street, Yass",Chargefox,https://openchargemap.org/site/poi/details/307990
ocm,ev_01650,"68 Lead St, Yass NSW 2582, Australia",190005,322.73,False,0.429,0.0,False,False,,Banjo Paterson Park [NRMA],"81 Meehan Street, Yass, 2582",NRMA,https://openchargemap.org/site/poi/details/190005
ocm,ev_01671,72 Lachlan St Hay NSW 2711 Australia,190670,319.81,False,0.667,0.0,False,False,,Hay [NRMA],"134 Lachlan St, Hay, 2711",NRMA,https://openchargemap.org/site/poi/details/190670
ocm,ev_01695,"801-899R Bunnerong Rd, Chifley NSW 2036, Australia",272619,86.91,True,0.571,0.0,False,True,nearby_identity,The Heffron Centre,"439 Bunnerong Road, Chifley, 2036",Chargefox,https://openchargemap.org/site/poi/details/272619
ocm,ev_01734,"9-17 Short St, Parkes NSW 2870",191956,459.91,False,0.429,0.0,False,False,,NRMA Parkes,"Bogan Street, Parkes, 2870",NRMA,https://openchargemap.org/site/poi/details/191956
ocm,ev_01757,"Cabarita Beach Bowls and Sports Club, Cabarita Beach NSW 2488",295994,57.56,True,0.2,0.0,False,False,,NRMA Cabarita Beach,"45 Cabarita Road, Bogangar, 2488",NRMA,https://openchargemap.org/site/poi/details/295994
ocm,ev_01760,"Cnr Cumberland Hwy & Cabramatta Rd W, Cabramatta NSW 2166, Australia",191161,100.02,False,0.2,0.0,False,False,,Evie Cabramatta,"Hungry Jacks, 401 Cabramatta Road, Cabramatta",Evie,https://openchargemap.org/site/poi/details/191161
ocm,ev_01762,"Coonabarabran Visitor Cntr, Coonabarabran, 2357",191959,12.9,True,0.167,0.0,False,True,nearby_identity,NRMA Coonabarabran,"Newell Highway, Coonabarabran",NRMA,https://openchargemap.org/site/poi/details/191959
ocm,ev_01763,Corner Sturgeon St & Glenelg St Raymond Terrace NSW 2324 Australia,297859,97.25,True,0.714,0.0,False,True,nearby_identity,Terrace Central [Tesla],"Glenelg Street, Raymond Terrace, 2324",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/297859
ocm,ev_01776,"Gouldsbury St, Mosman NSW 2088, Australia",191164,260.33,True,0.143,0.0,False,False,,Evie Mosman,"6 Myahgah Road, Mosman",Evie,https://openchargemap.org/site/poi/details/191164
ocm,ev_01776,"Gouldsbury St, Mosman NSW 2088, Australia",272686,413.5,True,0.5,0.0,False,False,,Raglan Street West,"188 Raglan St, Mosman, 2088",Evie,https://openchargemap.org/site/poi/details/272686
ocm,ev_01781,"Hope St, Blaxland NSW 2774, Australia",266538,12.24,True,0.8,0.0,False,True,nearby_identity,Blaxland Supercharger,"126 Hope St, Blaxland, 2774",Tesla (Tesla-only charging),https://openchargemap.org/site/poi/details/266538
ocm,ev_01782,"Jessie St, Armidale NSW 2350, Australia",460615,39.67,True,0.6,0.0,False,True,nearby_identity,Tesla Supercharger Armidale,"117 Jessie Street, Armidale",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/460615
ocm,ev_01816,"1 Kendall Ave, Bathurst, 2795",121552,15.47,True,0.8,0.0,False,True,nearby_identity,Bathurst Supercharger,"1 Kendall Ave, Bathurst",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/121552
ocm,ev_01816,"1 Kendall Ave, Bathurst, 2795",191953,195.07,False,0.8,0.0,False,False,,Bathurst Visitor Information Centre,"1 Kendall Avenue, Bathurst",NRMA,https://openchargemap.org/site/poi/details/191953
ocm,ev_01817,"1 Kendall Ave, Bathurst, 2795",121552,10.49,False,0.8,0.0,False,False,nearby_identity,Bathurst Supercharger,"1 Kendall Ave, Bathurst",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/121552
ocm,ev_01817,"1 Kendall Ave, Bathurst, 2795",191953,196.58,True,0.8,0.0,False,False,,Bathurst Visitor Information Centre,"1 Kendall Avenue, Bathurst",NRMA,https://openchargemap.org/site/poi/details/191953
ocm,ev_01937,"162 Rouse St, Tenterfield NSW 2372, Australia",312274,78.69,True,0.429,0.0,False,False,,Tesla Supercharger - Coles Tenterfield,"1 Crown St, Tenterfield, 2372",Tesla (including non-tesla),https://openchargemap.org/site/poi/details/312274
osm,ev_00002,"01 Wallgrove Road, Sydney, 2766",node/10590006365,65.8,True,0.0,0.0,False,False,,,,bp pulse,https://www.openstreetmap.org/node/10590006365
osm,ev_00006,"1 Bay St, Sydney, 2037",node/5438383393,66.33,True,0.0,0.0,False,False,,Tesla Supercharger,,Tesla,https://www.openstreetmap.org/node/5438383393
osm,ev_00012,"1 Dalgal Way, Sydney, 2037",node/6965052432,26.34,True,0.0,0.0,False,True,nearby_identity,Tesla Supercharger,,Tesla,https://www.openstreetmap.org/node/6965052432
osm,ev_00020,"1 Greenbridge Dr, Wilton, 2571",node/12624993541,2.93,True,0.0,0.0,False,True,nearby_identity,,,Chargefox,https://www.openstreetmap.org/node/12624993541
osm,ev_00024,"1 Ingham Dr, Casula NSW 2170",node/9863034303,0.93,True,0.0,0.0,False,True,nearby_identity,,,Evie Networks,https://www.openstreetmap.org/node/9863034303
osm,ev_00028,"1 Little Walker St, Casino, NSW 2470, Australia",node/12644131941,37.94,True,0.0,0.0,False,False,,,,NRMA,https://www.openstreetmap.org/node/12644131941
osm,ev_00036,"1 Park St, Sydney, 2103",node/9704706490,15.39,True,0.6,0.0,False,True,nearby_identity,,1 Park Street,Jolt,https://www.openstreetmap.org/node/9704706490
osm,ev_00036,"1 Park St, Sydney, 2103",node/9204398603,77.07,True,0.167,0.0,False,False,,,Bungan Street,Jolt,https://www.openstreetmap.org/node/9204398603
osm,ev_00037,"1 Perry St, Batemans Bay, 2536",node/6512442081,149.62,False,0.0,0.0,False,False,,,,NRMA,https://www.openstreetmap.org/node/6512442081
osm,ev_00037,"1 Perry St, Batemans Bay, 2536",node/7370327570,304.16,True,0.0,0.0,False,False,,,,Evie Networks,https://www.openstreetmap.org/node/7370327570
osm,ev_00037,"1 Perry St, Batemans Bay, 2536",node/10026076729,327.43,False,0.0,0.0,False,False,,,,NRMA,https://www.openstreetmap.org/node/10026076729
osm,ev_00038,"1 Plunkett St, Sydney, 2065",node/13059026685,443.48,False,0.0,0.0,False,False,,,,Evie Networks,https://www.openstreetmap.org/node/13059026685
osm,ev_00051,"10 Brookfield Rd, Minto NSW 2566",node/12015862929,5.6,True,0.0,0.0,False,True,nearby_identity,,,Evie Networks,https://www.openstreetmap.org/node/12015862929
osm,ev_00054,"10 Elizabeth St, Bathurst, 2795",node/12481649796,6.03,True,0.0,0.0,False,True,nearby_identity,,,Evie Networks,https://www.openstreetmap.org/node/12481649796
osm,ev_00054,"10 Elizabeth St, Bathurst, 2795",node/13013484065,198.52,False,0.0,0.0,False,False,,,,NRMA,https://www.openstreetmap.org/node/13013484065
osm,ev_00060,"10 Winery Dr, Port Macquarie, 2444",node/6460587589,9.84,True,0.0,0.0,False,True,nearby_identity,Tesla Supercharger,,Tesla,https://www.openstreetmap.org/node/6460587589
osm,ev_00067,"105 Station Rd, Sydney, 2147",node/13036266779,4.95,True,0.0,0.0,False,True,nearby_identity,,,AmpCharge,https://www.openstreetmap.org/node/13036266779
osm,ev_00069,"1067 Oxley Hwy, Thrumster, 2444",node/8390250930,26.24,False,0.0,0.0,False,False,nearby_identity,,,NRMA,https://www.openstreetmap.org/node/8390250930
osm,ev_00080,"11 Ewingsdale Rd, Ewingsdale, 2481",node/6695968988,21.33,True,0.0,0.0,False,True,nearby_identity,,,NRMA,https://www.openstreetmap.org/node/6695968988
osm,ev_00099,"1183-1187 The Horsley Dr, Sydney, 2164",node/11048936553,80.53,False,0.0,0.0,False,False,,,,Engie,https://www.openstreetmap.org/node/11048936553
osm,ev_00100,"1183-1187 The Horsley Dr, Wetherill Park NSW 2164",node/11048936553,45.49,True,0.0,0.0,False,False,,,,Engie,https://www.openstreetmap.org/node/11048936553
osm,ev_00103,"119 Stenhouse Drive, Cameron Park, 2285",node/13389664015,9.24,False,0.0,0.0,False,False,nearby_identity,,,AmpCharge,https://www.openstreetmap.org/node/13389664015
osm,ev_00107,"12 Hume Hwy, Pheasants Nest, 2574",node/11137421689,47.33,True,0.0,0.0,False,False,,,,AmpCharge,https://www.openstreetmap.org/node/11137421689
osm,ev_00107,"12 Hume Hwy, Pheasants Nest, 2574",node/11137421690,336.39,True,0.0,0.0,False,False,,,,AmpCharge,https://www.openstreetmap.org/node/11137421690
osm,ev_00108,"12 Hume Hwy, Pheasants Nest, 2574",node/11137421690,10.55,True,0.0,0.0,False,True,nearby_identity,,,AmpCharge,https://www.openstreetmap.org/node/11137421690
osm,ev_00108,"12 Hume Hwy, Pheasants Nest, 2574",node/11137421689,309.29,True,0.0,0.0,False,False,,,,AmpCharge,https://www.openstreetmap.org/node/11137421689
osm,ev_00118,"121 Princes Hwy, Wollongong, 2519",node/10783513810,171.31,False,0.0,0.0,False,False,,,,bp pulse,https://www.openstreetmap.org/node/10783513810
osm,ev_00124,"126 Mackay Ave, Yoogali, 2680",node/11963693701,485.83,True,0.0,0.0,False,False,,,,Chargefox,https://www.openstreetmap.org/node/11963693701
osm,ev_00134,"13125 Hume Hwy, Sutton Forest, 2577",node/9765677232,8.49,True,0.0,0.0,False,True,nearby_identity,,,Evie Networks,https://www.openstreetmap.org/node/9765677232
osm,ev_00134,"13125 Hume Hwy, Sutton Forest, 2577",node/10744631135,486.11,False,0.0,0.0,False,False,,Tesla Supercharger,,Tesla,https://www.openstreetmap.org/node/10744631135
osm,ev_00136,"13-17 Princes Hwy, Albion Park Rail NSW 2527",node/13309552143,176.35,False,0.0,0.0,False,False,,,,AmpCharge,https://www.openstreetmap.org/node/13309552143
osm,ev_00137,"132 Pound Street, Grafton, 2460",node/6656345063,58.57,True,0.0,0.0,False,False,,,,NRMA,https://www.openstreetmap.org/node/6656345063
osm,ev_00141,"134 Lachlan St, Hay, 2711",node/6926483227,30.41,True,0.0,0.0,False,False,,,,NRMA,https://www.openstreetmap.org/node/6926483227
osm,ev_00141,"134 Lachlan St, Hay, 2711",node/12087095506,288.64,False,0.0,0.0,False,False,,Tesla Supercharger,,Tesla,https://www.openstreetmap.org/node/12087095506
osm,ev_00142,"134 Lachlan St, Hay, 2711",node/6926483227,147.66,True,0.0,0.0,False,False,,,,NRMA,https://www.openstreetmap.org/node/6926483227
osm,ev_00142,"134 Lachlan St, Hay, 2711",node/12087095506,294.93,False,0.0,0.0,False,False,,Tesla Supercharger,,Tesla,https://www.openstreetmap.org/node/12087095506
osm,ev_00157,"141 Roselands Ave, Roselands NSW 2196",node/13064595558,72.68,False,0.0,0.0,False,False,,,,Chargefox,https://www.openstreetmap.org/node/13064595558
osm,ev_00167,"149 Alison Rd, Sydney, 2031",node/6965143040,86.43,False,0.0,0.0,False,False,,,,Chargefox,https://www.openstreetmap.org/node/6965143040
osm,ev_00171,"15 Chancellors Dr, Thrumster, 2444",node/11433418128,13.71,True,0.0,0.0,False,True,nearby_identity,Tesla Supercharger Thrumster,,Tesla,https://www.openstreetmap.org/node/11433418128
osm,ev_00171,"15 Chancellors Dr, Thrumster, 2444",node/7853821459,73.32,False,0.0,0.0,False,False,,,,NRMA,https://www.openstreetmap.org/node/7853821459
osm,ev_00187,"153 Coreen Ave Cnr Castlereagh Rd, Penrith, NSW, 2750",node/10924895189,20.71,True,0.0,0.0,False,True,nearby_identity,,,AmpCharge,https://www.openstreetmap.org/node/10924895189
